代码,名称,PER,PBR,時価総額,営業利益率,ROA,ROE,セクター,業種,配当利回り,EPS,更新日
8291,"Nissan Tokyo Sales Holdings Co., Ltd.",9.809167,0.56597054,32703559680.0,3.4029999999999996,3.0030001,4.8629999999999995,Consumer Cyclical,Auto & Truck Dealerships,448.00000000000006,56.07,20260216
8301,Bank of Japan,,,26499999744.0,88.33,0.296,39.009997,Financial Services,Banks - Regional,,,20260216
8303,SBI SHINSEI BANK LTD,14.321095,1.4688238,,16.018,,,Financial Services,Banks - Regional,169.0,137.28,20260216
8304,"Aozora Bank, Ltd.",17.689983,0.8202352,389127700480.0,23.573999,0.32,5.57,Financial Services,Banks - Regional,313.0,158.96,20260216
8306,"Mitsubishi UFJ Financial Group, Inc.",17.279041,1.5445273,32929086439424.0,34.842,0.327,6.1129999999999995,Financial Services,Banks - Diversified,260.0,168.47,20260216
8308,"Resona Holdings, Inc.",18.660038,1.5280571,4439621500928.0,39.369,0.34599998,9.394,Financial Services,Banks - Regional,135.0,105.6,20260216
8309,"Sumitomo Mitsui Trust Group, Inc.",13.093325,1.1611091,3860540424192.0,32.852,0.377,9.286999999999999,Financial Services,Banks - Regional,314.0,423.04,20260216
8316,"Sumitomo Mitsui Financial Group, Inc.",15.682074,1.432266,22351267758080.0,39.305001,0.244,4.933,Financial Services,Banks - Diversified,259.0,373.42,20260216
8331,"The Chiba Bank, Ltd.",18.25498,1.2865756,1598768152576.0,42.058,0.414,7.361,Financial Services,Banks - Regional,234.0,125.5,20260216
8334,"The Gunma Bank, Ltd.",16.946966,1.3541962,820022542336.0,47.492000000000004,0.53100004,9.689999,Financial Services,Banks - Regional,269.0,127.84,20260216
8336,"The Musashino Bank, Ltd.",14.474878,0.73926985,205562216448.0,25.679000000000002,0.28600001,5.7189997,Financial Services,Banks - Regional,261.0,429.71,20260216
8337,"The Chiba Kogyo Bank, Ltd.",24.530056,0.7283989,136322523136.0,24.66,0.27899999999999997,5.1119997999999995,Financial Services,Banks - Regional,42.0,96.82,20260216
8338,"Tsukuba Bank, Ltd.",26.664145,0.553994,58100596736.0,20.577,0.24899999,7.278,Financial Services,Banks - Regional,71.0,26.44,20260216
8341,"The 77 Bank, Ltd.",15.922433,1.0422435,697936052224.0,45.59,0.457,7.5249999999999995,Financial Services,Banks - Regional,235.0,589.42,20260216
8343,"The Akita Bank, Ltd.",12.69959,0.5455701,97396875264.0,28.124001999999997,0.23900000000000002,4.9650001999999995,Financial Services,Banks - Regional,273.0,431.51,20260216
8344,"The Yamagata Bank, Ltd.",16.776709,0.54892963,83767214080.0,14.062999000000001,0.159,3.497,Financial Services,Banks - Regional,377.0,159.03,20260216
8345,"The Bank of Iwate, Ltd.",14.225468,0.6077369,116864933888.0,18.990000000000002,0.21799998,4.3390002,Financial Services,Banks - Regional,284.0,476.61,20260216
8346,"The Toho Bank, Ltd.",19.918034,0.8586289,182168076288.0,27.374,0.164,5.2059997,Financial Services,Banks - Regional,245.00000000000003,36.6,20260216
8349,"The Tohoku Bank, Ltd.",17.652744,0.43688917,15553960960.0,11.9449995,0.151,4.2969998,Financial Services,Banks - Regional,301.0,93.13,20260216
8354,"Fukuoka Financial Group, Inc.",16.815645,1.2237738,1286852575232.0,38.415,,,Financial Services,Banks - Regional,266.0,404.98,20260216
8358,Suruga Bank Ltd.,15.193371,1.1733459,356267884544.0,34.162998,0.745,8.465999,Financial Services,Banks - Regional,208.0,137.56,20260216
8359,"Hachijuni Nagano Bank, Ltd.",16.351297,0.8798834,930716909568.0,43.363,0.466,6.1079998,Financial Services,Banks - Regional,216.0,125.25,20260216
8360,"The Yamanashi Chuo Bank,Ltd.",17.90657,0.6992241,160571670528.0,24.438,0.21799998,4.5289997,Financial Services,Banks - Regional,221.0,292.63,20260216
8361,"The Ogaki Kyoritsu Bank, Ltd.",14.308719,0.70702446,258964881408.0,20.704000999999998,0.28700000000000003,5.5170003,Financial Services,Banks - Regional,159.0,434.7,20260216
8362,"The Fukui Bank, Ltd.",19.972818,0.5297958,79861112832.0,20.345,0.161,4.77,Financial Services,Banks - Regional,220.00000000000003,169.23,20260216
8364,"The Shimizu Bank, Ltd.",14.798515,0.4035044,31526531072.0,15.401000000000002,0.13699999999999998,3.196,Financial Services,Banks - Regional,215.0,188.6,20260216
8365,"The Bank of Toyama, Ltd.",12.609448,0.42393202,13216234496.0,5.7299999999999995,0.199,3.6849998000000004,Financial Services,Banks - Regional,200.0,196.44,20260216
8366,"The Shiga Bank, Ltd.",18.753256,0.80376005,399836282880.0,23.809999,0.261,4.072,Financial Services,Banks - Regional,147.0,460.72,20260216
8367,"The Nanto Bank, Ltd.",15.766883,0.7505258,229631639552.0,30.232,0.23500000000000001,5.366,Financial Services,Banks - Regional,254.0,463.63,20260216
8368,"The Hyakugo Bank, Ltd.",19.783337,0.73800564,372252639232.0,26.279999999999998,0.254,4.005,Financial Services,Banks - Regional,167.0,77.54,20260216
8370,"The Kiyo Bank, Ltd.",13.867254,1.0733219,262412828672.0,34.636002999999995,0.35899999,8.9379996,Financial Services,Banks - Regional,279.0,295.3,20260216
8377,"Hokuhoku Financial Group, Inc.",14.649898,1.0417771,730331873280.0,37.5,0.31,7.7259994999999995,Financial Services,Banks - Regional,145.0,411.88,20260216
8381,"The San-in Godo Bank,Ltd.",12.496397,0.80555844,263262289920.0,25.968000000000004,0.269,6.965000000000001,Financial Services,Banks - Regional,320.0,138.76,20260216
8383,"The Tottori Bank, Ltd.",13.195848,0.3619926,18325653504.0,26.697,0.158,3.5409999999999995,Financial Services,Banks - Regional,250.99999999999997,148.38,20260216
8386,"The Hyakujushi Bank, Ltd.",16.975967,0.7465386,270001946624.0,29.951,0.29499999,4.9289998,Financial Services,Banks - Regional,225.0,562.56,20260216
8387,"The Shikoku Bank, Ltd.",15.007969,0.524916,98308620288.0,27.794,0.49699999999999994,9.653,Financial Services,Banks - Regional,239.0,156.85,20260216
8388,"The Awa Bank, Ltd.",16.134398,0.5920983,227281436672.0,26.290000000000003,0.38100001,4.198,Financial Services,Banks - Regional,206.99999999999997,360.72,20260216
8392,"The Oita Bank, Ltd.",17.992989,0.61777204,145586962432.0,19.625,0.18099999,3.6530003,Financial Services,Banks - Regional,178.0,536.32,20260216
8393,"The Miyazaki Bank, Ltd.",13.730509,0.7315794,158425022464.0,23.758000000000003,0.29499999,5.9439998,Financial Services,Banks - Regional,190.0,687.52,20260216
8395,The Bank of Saga Ltd.,10.482267,0.6910623,85527961600.0,22.453,0.27299999999999996,6.987,Financial Services,Banks - Regional,198.0,482.72,20260216
8399,"Bank of The Ryukyus, Limited",13.247746,0.6806716,99443294208.0,21.193,0.28600001,6.126,Financial Services,Banks - Regional,219.0,183.05,20260216
8410,"Seven Bank, Ltd.",19.087402,1.2679033,348436037632.0,12.3900004,0.674,4.306,Financial Services,Banks - Regional,365.0,15.56,20260216
8411,"Mizuho Financial Group, Inc.",17.25201,1.608043,17903837511680.0,36.738,0.36199999,9.653,Financial Services,Banks - Regional,189.0,421.69,20260216
8416,"The Bank Of Kochi, Ltd.",1129.661,0.2721829,13515723776.0,5.562,0.0080000005,0.17299999,Financial Services,Banks - Regional,191.0,1.18,20260216
8418,"Yamaguchi Financial Group, Inc.",14.125968,0.83913195,566555377664.0,18.788,0.303,5.954000000000001,Financial Services,Banks - Regional,231.0,192.27,20260216
8421,Shinkin Central Bank,42.236588,1.0418866,1731194519552.0,32.301998,0.093999994,2.724,Financial Services,Banks - Regional,327.0,4706.82,20260216
8424,"Fuyo General Lease Co., Ltd.",15.182443,0.8603417,410526351360.0,7.138999999999999,0.73,6.008,Industrials,Rental & Leasing Services,349.0,299.82,20260216
8425,"Mizuho Leasing Company, Limited",9.252029,1.0119495,418318909440.0,5.645,0.7620000299999999,11.8240006,Financial Services,Credit Services,336.0,161.37,20260216
8439,Tokyo Century Corporation,8.193833,1.0390033,1102891319296.0,8.325000000000001,1.175,12.068,Industrials,Rental & Leasing Services,322.0,275.39,20260216
8473,"SBI Holdings, Inc.",8.097194,1.3123344,2269760716800.0,53.906,,,Financial Services,Financial Conglomerates,258.0,430.89,20260216
8508,"J Trust Co., Ltd.",14.796795,0.42536843,68809211904.0,14.014,0.526,5.806,Financial Services,Financial Conglomerates,336.0,34.94,20260216
8511,"Japan Securities Finance Co., Ltd.",19.837269,1.3444614,181838823424.0,13.119,0.051000000000000004,7.065000400000001,Financial Services,Credit Services,409.0,113.07,20260216
8515,Aiful Corporation,9.128276,1.0779457,255305105408.0,25.782,1.5219999499999999,13.305000999999999,Financial Services,Credit Services,227.99999999999997,58.39,20260216
8518,"Japan Asia Investment Co., Ltd.",14.688428,0.6439485,4622583808.0,-53.422000000000004,-2.1370001,-8.344,Financial Services,Asset Management,,13.48,20260216
8522,"The Bank of Nagoya, Ltd.",16.941006,0.8927681,277474213888.0,37.027,0.32399999999999995,6.537,Financial Services,Banks - Regional,174.0,332.92,20260216
8524,"North Pacific Bank,Ltd.",15.383436,0.95141435,377625083904.0,23.476,0.214,6.9510005,Financial Services,Banks - Regional,256.0,65.2,20260216
8537,"The Taiko Bank,Ltd.",11.921433,0.31832528,25797658624.0,12.696,0.149,3.2460000000000004,Financial Services,Banks - Regional,269.0,227.07,20260216
8541,"The Ehime Bank, Ltd.",12.217998,0.52035064,75328339968.0,24.426001,0.242,4.987,Financial Services,Banks - Regional,174.0,157.8,20260216
8542,"Tomato Bank, Ltd.",19.86806,0.36503413,20858982400.0,20.635,0.151,3.641,Financial Services,Banks - Regional,275.0,90.95,20260216
8544,"The Keiyo Bank, Ltd.",18.782223,0.794128,254008999936.0,18.357,0.199,4.1259999999999994,Financial Services,Banks - Regional,196.0,112.5,20260216
8550,"The Tochigi Bank, Ltd.",,0.6512556,103403806720.0,33.146,-0.527,-12.127,Financial Services,Banks - Regional,239.0,-187.82,20260216
8551,"The Kita-Nippon Bank, Ltd.",11.237179,0.45257008,42274119680.0,18.451999,0.22499999999999998,3.849,Financial Services,Banks - Regional,321.0,459.19,20260216
8558,"The Towa Bank, Ltd.",7.016826,0.48628777,42559688704.0,4.5900002,0.25099998,6.666999999999999,Financial Services,Banks - Regional,291.0,171.16,20260216
8562,"The Fukushima Bank, Ltd.",,0.58171755,14018740224.0,7.492999999999999,0.023,0.77,Financial Services,Banks - Regional,121.0,-1.9,20260216
8563,"The Daito Bank, Ltd.",10.510401,0.47431228,14536443904.0,15.607001,0.169,4.3720003,Financial Services,Banks - Regional,281.0,109.13,20260216
8566,"Ricoh Leasing Company, Ltd.",13.966417,0.79265594,190495031296.0,6.401,0.932,5.6739997,Financial Services,Credit Services,307.0,442.49,20260216
8570,"AEON Financial Service Co., Ltd.",21.195652,0.81778526,383086854144.0,10.8780004,0.451,5.955,Financial Services,Credit Services,299.0,83.72,20260216
8572,"Acom Co., Ltd.",15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,Financial Services,Credit Services,392.0,33.97,20260216
8584,"JACCS Co., Ltd.",8.950878,0.6621764,194044854272.0,58.836999999999996,0.43200003,5.8369998,Financial Services,Credit Services,465.00000000000006,484.31,20260216
8585,Orient Corporation,12.010417,0.8206289,197378211840.0,16.577,-0.006999999999999999,4.9250003,Financial Services,Credit Services,349.0,96.0,20260216
8591,ORIX Corporation,12.8029,1.2869174,5895053377536.0,19.553,2.2939998999999998,10.6850006,Financial Services,Financial Conglomerates,345.0,416.39,20260216
8593,Mitsubishi HC Capital Inc.,15.899181,1.1197302,2146226012160.0,11.802,1.254,9.8050006,Financial Services,Credit Services,314.0,94.03,20260216
8595,"JAFCO Group Co., Ltd.",20.277317,0.93982255,128892928000.0,4.871,2.011,4.634,Financial Services,Asset Management,545.0,120.8,20260216
8596,"Kyushu Leasing Service Co., Ltd.",9.463427,0.7734272,34252677120.0,18.495001,1.548,8.3179995,Industrials,Rental & Leasing Services,392.0,160.09,20260216
8600,"TOMONY Holdings, Inc.",14.6348915,0.63622147,184049827840.0,29.027998,0.263,4.6479996,Financial Services,Banks - Regional,270.0,65.46,20260216
8601,Daiwa Securities Group Inc.,14.748466,1.2978823,2225199120384.0,31.309998,0.45199999999999996,8.713,Financial Services,Capital Markets,351.0,109.13,20260216
8604,"Nomura Holdings, Inc.",12.087214,1.146848,4188109799424.0,24.507,0.607,9.928001,Financial Services,Capital Markets,374.0,118.1,20260216
8609,Okasan Securities Group Inc.,17.074928,0.8649304,189680304128.0,25.967000000000002,1.082,6.526,Financial Services,Capital Markets,314.0,55.52,20260216
8613,"Marusan Securities Co., Ltd.",15.953422,1.4713541,72614248448.0,15.133000999999998,4.575,9.097999,Financial Services,Capital Markets,313.0,68.7,20260216
8614,"Toyo Securities Co., Ltd.",20.579859,1.8838685,53993672704.0,26.503,4.779,12.696,Financial Services,Capital Markets,649.0,38.63,20260216
8616,"Tokai Tokyo Financial Holdings, Inc.",15.640767,1.0474629,195036430336.0,23.811,1.129,7.359,Financial Services,Capital Markets,391.0,49.55,20260216
8617,"The Kosei Securities Co., Ltd.",,0.33557087,5376902656.0,6.5689996,-0.35100002,-0.49100000000000005,Financial Services,Capital Markets,90.0,-18.14,20260216
8622,"Mito Securities Co., Ltd.",17.238562,0.9274644,38128054272.0,25.177,3.842,7.527,Financial Services,Capital Markets,475.0,36.72,20260216
8624,"Ichiyoshi Securities Co., Ltd.",23.693071,1.4966022,42855493632.0,27.682000000000002,,9.239,Financial Services,Asset Management,293.0,56.43,20260216
8628,"Matsui Securities Co., Ltd.",22.240564,3.1287222,242882560000.0,49.473998,1.079,17.216,Financial Services,Capital Markets,533.0,42.4,20260216
8630,"Sompo Holdings, Inc.",13.035742,1.0684805,5328519299072.0,14.319,3.703,17.385,Financial Services,Insurance - Property & Casualty,250.99999999999997,455.21,20260216
8697,"Japan Exchange Group, Inc.",30.33579,5.9404483,1903689072640.0,58.958,0.082,21.275,Financial Services,Financial Data & Stock Exchanges,274.0,61.05,20260216
8698,"Monex Group, Inc.",14.034058,1.4547181,180227751936.0,29.326,1.149,6.949,Financial Services,Capital Markets,430.99999999999994,-20.66,20260216
8699,"HS Holdings Co., Ltd.",2.740317,0.41085392,38221979648.0,0.303,11.808,15.496999,Financial Services,Capital Markets,78.0,463.45,20260216
8700,"Maruhachi Securities Co., Ltd.",13.483146,0.86793846,7088158208.0,25.026,4.6669997,8.019,Financial Services,Capital Markets,337.0,131.72,20260216
8704,"Traders Holdings Co.,Ltd.",8.846403,1.5677986,28766887936.0,55.013999999999996,2.4570000000000003,19.683999999999997,Financial Services,Capital Markets,371.0,123.44,20260216
8705,"Nissan Securities Group Co., Ltd.",37.88099,1.0604842,12834931712.0,24.313000000000002,0.36300002,5.913,Financial Services,Capital Markets,260.0,6.89,20260216
8706,"Kyokuto Securities Co., Ltd.",13.516541,1.0832667,57741463552.0,55.337,5.0970003,7.942,Financial Services,Capital Markets,622.0,133.91,20260216
8707,"IwaiCosmo Holdings, Inc.",11.100873,1.278097,90549075968.0,42.224000000000004,4.2069998,13.328000000000001,Financial Services,Capital Markets,480.99999999999994,347.27,20260216
8708,"Aizawa Securities Group Co., Ltd.",17.364706,1.0035676,45961498624.0,6.166999799999999,1.7680000000000002,4.903,Financial Services,Capital Markets,178.0,85.0,20260216
8713,FIDEA Holdings Co. Ltd.,9.724094,0.45610532,39085977600.0,15.45,0.101,3.6700000000000004,Financial Services,Banks - Regional,341.0,222.54,20260216
8714,"Senshu Ikeda Holdings, Inc.",18.849907,1.0383836,252822568960.0,25.192999999999998,,,Financial Services,Banks - Regional,227.99999999999997,48.17,20260216
8715,"Anicom Holdings, Inc.",32.706093,2.8453383,80634085376.0,1.2359999,3.225,7.4270000000000005,Financial Services,Insurance - Property & Casualty,82.0,33.48,20260216
8725,"MS&AD Insurance Group Holdings, Inc.",8.725403,1.3473516,6174214193152.0,13.982001,2.303,16.309999,Financial Services,Insurance - Property & Casualty,286.0,482.27,20260216
8729,SONY FINANCIAL GROUP INC,0.9179155,1.6679733,1097681272832.0,-12.353,,,Financial Services,Insurance - Life,224.00000000000003,176.16,20260216
8737,Akatsuki Corp.,6.6865673,1.0842277,20340119552.0,9.747,2.881,17.233999,Financial Services,Asset Management,379.0,100.5,20260216
8739,"SPARX Group Co., Ltd.",13.759913,2.1657445,80224223232.0,47.272998,10.4820006,18.311000999999997,Financial Services,Asset Management,448.00000000000006,147.53,20260216
8742,"Kobayashi Yoko Co., Ltd.",31.73456,0.5868865,5815934464.0,6.843000000000001,0.24899999,1.8960001,Financial Services,Capital Markets,104.0,15.22,20260216
8746,"Unbanked,Inc.",,1.2053033,5492624384.0,-26.334000000000003,-2.0499999,-44.044998,Financial Services,Capital Markets,,-100.38,20260216
8747,"Yutaka Trusty Securities Co., Ltd.",7.698396,1.0174279,17136811008.0,59.440000000000005,1.7999999999999998,26.47,Financial Services,Capital Markets,289.0,391.64,20260216
8750,"Dai-ichi Life Holdings, Inc.",13.413423,1.3211368,5382432882688.0,-0.184,0.656,11.201999,Financial Services,Insurance - Life,363.0,110.71,20260216
8766,"Tokio Marine Holdings, Inc.",11.372856,2.2328978,11899485814784.0,14.395,2.939,20.663999,Financial Services,Insurance - Property & Casualty,335.0,549.73,20260216
8769,"Advantage Risk Management Co., Ltd.",8.101111,2.004869,8354286592.0,13.175999999999998,7.803,26.401999999999997,Healthcare,Medical Care Facilities,288.0,65.67,20260216
8771,"eGuarantee, Inc.",23.792318,4.117428,78989729792.0,49.186,11.1829996,15.796,Financial Services,Credit Services,217.0,74.73,20260216
8772,"Asax Co., Ltd.",7.9604983,0.5922339,30568751104.0,68.794,2.922,7.380000000000001,Financial Services,Mortgage Finance,217.0,116.45,20260216
8783,"abc Co., Ltd.",,0.8123986,8564816896.0,-68.842006,,,Financial Services,Asset Management,,-337.59,20260216
8789,FinTech Global Incorporated,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,Financial Services,Financial Conglomerates,336.0,10.83,20260216
8793,NEC Capital Solutions Limited,12.031267,0.7438325,93181394944.0,3.325,0.45399999999999996,4.397,Industrials,Rental & Leasing Services,349.0,359.48,20260216
8795,"T&D Holdings, Inc.",15.845015,1.2126753,1932071534592.0,14.102999999999998,1.322,7.617,Financial Services,Insurance - Life,302.0,251.12,20260216
8798,"Advance Create Co., Ltd.",,27.902214,8049307136.0,2.365,0.748,,Financial Services,Insurance - Diversified,,-59.8,20260216
8801,"Mitsui Fudosan Co., Ltd.",18.071218,1.7447233,5578864721920.0,13.342,,,Real Estate,Real Estate - Diversified,163.0,112.61,20260216
8802,"Mitsubishi Estate Co., Ltd.",30.573288,2.3190832,5865265430528.0,25.656997999999998,2.657,9.404001,Real Estate,Real Estate - Diversified,95.0,158.21,20260216
8803,"Heiwa Real Estate Co., Ltd.",15.914323,1.3285607,166272024576.0,26.415001999999998,2.1300000999999997,9.044,Real Estate,Real Estate - Diversified,317.0,156.4,20260216
8804,"Tokyo Tatemono Co., Ltd.",14.368953,1.4293035,844772278272.0,25.7,2.7560001,10.379,Real Estate,Real Estate Services,296.0,283.18,20260216
8818,"Keihanshin Building Co., Ltd.",20.0,1.2093207,96549904384.0,29.811,2.026,5.906000000000001,Real Estate,Real Estate Services,199.0,101.2,20260216
8830,"Sumitomo Realty & Development Co., Ltd.",23.465958,1.9310755,4664933220352.0,28.717,2.6730001,9.603,Real Estate,Real Estate Services,86.0,214.14,20260216
8835,Taiheiyo Kouhatsu Incorporated,12.6860285,0.43155798,6830208000.0,0.328,1.1519998999999999,2.493,Industrials,Conglomerates,457.0,69.21,20260216
8836,RISE Inc.,9.756098,1.8299309,3072422656.0,6.306000000000001,0.7969999999999999,1.6049999999999998,Real Estate,Real Estate Services,,3.28,20260216
8841,"TOC Co., Ltd.",52.5687,0.75358593,77631586304.0,19.787,1.035,1.765,Real Estate,Real Estate Services,117.0,16.74,20260216
8844,"Cosmos Initia Co., Ltd.",8.816555,0.7941095,41589932032.0,1.171,3.0079998,10.2110006,Real Estate,Real Estate Services,221.0,139.17,20260216
